id,user_id,time,platform,is_beginner,level,country_code,game_server,fps,position_x,position_y,position_z,session_id,oneSecondAggregatedEventCounts
8815969327,494,2023-09-14T00:14:12.000Z,ps4,True,Dawn,US,NCok0dGk,42.93,205.21,140.44,-529.94,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815964985,238,2023-09-14T00:14:11.000Z,android,True,Dawn,ID,I1UqMAWo,15.92,142.08,87.76,-248.85,a59db456-d9c0-4a04-b9e1-4f7e033e8196,{'social_feed_impression': 1}
8815965269,49,2023-09-14T00:14:11.000Z,android,True,Dawn,MX,Nrsboeek,31.79,23.25,14.61,165.57,8380e075-7554-4adb-9ae0-290a2ebe138f,{'ping': 1}
8815965879,435,2023-09-14T00:14:11.000Z,android,True,Dawn,ID,EuxdNFSl,15.86,197.57,21.84,217.82,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815967266,494,2023-09-14T00:14:11.000Z,ps4,True,Dawn,US,NCok0dGk,43.69,201.67,140.09,-520.51,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815961260,107,2023-09-14T00:14:10.000Z,android,True,Dawn,JP,I1mQolun,21.94,73.34,7.63,398.76,5b2d8895-e321-4dc3-a91f-c3ce20c13596,"{'ping': 1, 'was_charged_by_player': 1}"
8815955925,435,2023-09-14T00:14:09.000Z,android,True,Dawn,ID,EuxdNFSl,16.37,188.94,23.36,222.94,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815955971,107,2023-09-14T00:14:09.000Z,android,True,Dawn,JP,I1mQolun,21.94,68.61,7.28,407.26,5b2d8895-e321-4dc3-a91f-c3ce20c13596,{'player_lift': 1}
8815958467,494,2023-09-14T00:14:09.000Z,ps4,True,Dawn,US,NCok0dGk,41.94,197.64,139.45,-511.23,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815959444,49,2023-09-14T00:14:09.000Z,android,True,Dawn,MX,Nrsboeek,29.39,13.62,11.91,166.5,8380e075-7554-4adb-9ae0-290a2ebe138f,{'ping': 1}
8815951738,107,2023-09-14T00:14:08.000Z,android,True,Dawn,JP,I1mQolun,21.94,68.24,6.54,408.68,5b2d8895-e321-4dc3-a91f-c3ce20c13596,"{'ping': 1, 'was_charged_by_player': 1}"
8815954836,435,2023-09-14T00:14:08.000Z,android,True,Dawn,ID,EuxdNFSl,17.54,180.48,22.03,228.93,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815955176,49,2023-09-14T00:14:08.000Z,android,True,Dawn,MX,Nrsboeek,29.39,12.43,10.83,166.62,8380e075-7554-4adb-9ae0-290a2ebe138f,{'player_lift': 1}
